"product_id","count"
"236396","53"
"236397","72"
"236398","66"
"236399","60"
"236400","42"
"236401","64"
"236402","57"
"236403","68"
"236404","51"
"236405","70"
"236406","52"
"236407","59"
"236408","54"
"236409","59"
"236410","64"
"236411","58"
"236412","59"
"236413","72"
"236414","49"
"236415","69"
"236416","69"
"236417","70"
"236418","72"
"236419","60"
"236420","50"
"236421","66"
"236422","39"
"236423","69"
"236424","63"
"236425","67"
"236426","52"
"236427","77"
"236428","51"
"236429","68"
"236430","65"
"236431","66"
"236432","63"
"236433","67"
"236434","73"
"236435","78"
"236436","60"
"236437","66"
"236438","58"
"236439","70"
"236440","48"
"236441","55"
"236442","50"
"236443","54"
"236444","62"
"236445","63"
"236446","61"
"236447","60"
"236448","56"
"236449","54"
"236450","49"
"236451","62"
"236452","46"
"236453","44"
"236454","69"
"236455","56"
"236456","64"
"236457","64"
"236458","57"
"236459","51"
"236460","83"
"236461","80"
"236462","54"
"236463","61"
"236464","59"
"236465","55"
"236466","49"
"236467","61"
"236468","48"
"236469","55"
"236470","45"
"236471","54"
"236472","57"
"236473","59"
"236474","60"
"236475","64"
"236476","81"
"236477","61"
"236478","56"
"236479","64"
"236480","64"
"236481","60"
"236482","65"
"236483","56"
"236484","61"
"236485","63"
"236486","58"
"236487","46"
"236488","65"
"236489","67"
"236490","56"
"236491","61"
"236492","58"
"236493","51"
"236494","58"
"236495","52"
"236496","47"
"236497","63"
"236498","58"
"236499","49"
"236500","51"
"236501","56"
"236502","57"
"236503","59"
"236504","53"
"236505","64"
"236506","51"
"236507","79"
"236508","50"
"236509","67"
"236510","53"
"236511","62"
"236512","55"
"236513","59"
"236514","57"
"236515","50"
"236516","64"
"236517","57"
"236518","52"
"236519","76"
"236520","60"
"236521","46"
"236522","46"
"236523","64"
"236524","61"
"236525","54"
"236526","54"
"236527","67"
"236528","67"
"236529","75"
"236530","57"
"236531","64"
"236532","55"
"236533","63"
"236534","50"
"236535","53"
"236536","74"
"236537","61"
"236538","53"
"236539","56"
"236540","59"
"236541","74"
"236542","66"
"236543","83"
"236544","63"
"236545","61"
"236546","45"
"236547","55"
"236548","50"
"236549","61"
"236550","60"
"236551","58"
"236552","52"
"236553","68"
"236554","62"
"236555","54"
"236556","63"
"236557","45"
"236558","63"
"236559","65"
"236560","53"
"236561","62"
"236562","59"
"236563","47"
"236564","51"
"236565","65"
"236566","48"
"236567","52"
"236568","50"
"236569","56"
"236570","55"
"236571","55"
"236572","46"
"236573","69"
"236574","65"
"236575","63"
"236576","58"
"236577","54"
"236578","50"
"236579","53"
"236580","68"
"236581","51"
"236582","59"
"236583","55"
"236584","62"
"236585","62"
"236586","52"
"236587","57"
"236588","56"
"236589","57"
"236590","50"
"236591","64"
"236592","65"
"236593","68"
"236594","70"
"236595","68"
"236596","68"
"236597","55"
"236598","71"
"236599","60"
"236600","67"
"236601","70"
"236602","56"
"236603","71"
"236604","55"
"236605","58"
"236606","56"
"236607","59"
"236608","52"
"236609","64"
"236610","67"
"236611","62"
"236612","64"
"236613","56"
"236614","61"
"236615","69"
"236616","65"
"236617","64"
"236618","70"
"236619","58"
"236620","53"
"236621","47"
"236622","61"
"236623","72"
"236624","66"
"236625","60"
"236626","42"
"236627","41"
"236628","56"
"236629","50"
"236630","49"
"236631","61"
"236632","65"
"236633","50"
"236634","60"
"236635","56"
"236636","59"
"236637","56"
"236638","46"
"236639","51"
"236640","69"
"236641","63"
"236642","60"
"236643","86"
"236644","57"
"236645","55"
"236646","66"
"236647","58"
"236648","54"
"236649","50"
"236650","75"
"236651","64"
"236652","59"
"236653","41"
"236654","52"
"236655","79"
"236656","72"
"236657","54"
"236658","66"
"236659","75"
"236660","51"
"236661","67"
"236662","67"
"236663","60"
"236664","53"
"236665","60"
"236666","62"
"236667","56"
"236668","54"
"236669","52"
"236670","64"
"236671","51"
"236672","58"
"236673","63"
"236674","56"
"236675","55"
"236676","53"
"236677","75"
"236678","58"
"236679","78"
"236680","56"
"236681","62"
"236682","62"
"236683","55"
"236684","64"
"236685","60"
"236686","67"
"236687","68"
"236688","63"
"236689","52"
"236690","48"
"236691","51"
"236692","62"
"236693","63"
"236694","73"
"236695","66"
"236696","56"
"236697","47"
"236698","72"
"236699","60"
"236700","68"
"236701","68"
"236702","66"
"236703","54"
"236704","64"
"236705","49"
"236706","67"
"236707","58"
"236708","52"
"236709","53"
"236710","61"
"236711","74"
"236712","74"
"236713","50"
"236714","54"
"236715","48"
"236716","62"
"236717","66"
"236718","55"
"236719","59"
"236720","68"
"236721","63"
"236722","68"
"236723","75"
"236724","65"
"236725","58"
"236726","61"
"236727","71"
"236728","59"
"236729","69"
"236730","72"
"236731","52"
"236732","66"
"236733","51"
"236734","60"
"236735","62"
"236736","71"
"236737","57"
"236738","63"
"236739","64"
"236740","50"
"236741","73"
"236742","79"
"236743","58"
"236744","68"
"236745","69"
"236746","53"
"236747","62"
"236748","73"
"236749","57"
"236750","46"
"236751","51"
"236752","55"
"236753","65"
"236754","59"
"236755","61"
"236756","57"
"236757","60"
"236758","49"
"236759","60"
"236760","67"
"236761","62"
"236762","64"
"236763","58"
"236764","81"
"236765","53"
"236766","73"
"236767","62"
"236768","65"
"236769","61"
"236770","52"
"236771","60"
"236772","52"
"236773","55"
"236774","74"
"236775","62"
"236776","73"
"236777","64"
"236778","61"
"236779","71"
"236780","59"
"236781","43"
"236782","63"
"236783","69"
"236784","60"
"236785","65"
"236786","61"
"236787","60"
"236788","39"
"236789","58"
"236790","53"
"236791","50"
"236792","59"
"236793","50"
"236794","66"
"236795","57"
"236796","59"
"236797","58"
"236798","52"
"236799","52"
"236800","67"
"236801","54"
"236802","54"
"236803","68"
"236804","63"
"236805","61"
"236806","60"
"236807","69"
"236808","58"
"236809","65"
"236810","58"
"236811","45"
"236812","56"
"236813","79"
"236814","61"
"236815","73"
"236816","52"
"236817","47"
"236818","46"
"236819","57"
"236820","60"
"236821","51"
"236822","61"
"236823","57"
"236824","55"
"236825","56"
"236826","56"
"236827","56"
"236828","61"
"236829","59"
"236830","55"
"236831","66"
"236832","52"
"236833","81"
"236834","59"
"236835","76"
"236836","84"
"236837","75"
"236838","50"
"236839","57"
"236840","68"
"236841","60"
"236842","53"
"236843","54"
"236844","53"
"236845","52"
"236846","48"
"236847","68"
"236848","59"
"236849","76"
"236850","59"
"236851","59"
"236852","66"
"236853","51"
"236854","55"
"236855","51"
"236856","44"
"236857","60"
"236858","57"
"236859","48"
"236860","57"
"236861","69"
"236862","49"
"236863","58"
"236864","53"
"236865","62"
"236866","62"
"236867","55"
"236868","61"
"236869","66"
"236870","84"
"236871","59"
"236872","66"
"236873","43"
"236874","59"
"236875","55"
"236876","62"
"236877","52"
"236878","56"
"236879","65"
"236880","58"
"236881","55"
"236882","52"
"236883","70"
"236884","57"
"236885","72"
"236886","67"
"236887","67"
"236888","61"
"236889","68"
"236890","59"
"236891","61"
"236892","62"
"236893","54"
"236894","57"
"236895","55"
"236896","52"
"236897","55"
"236898","62"
"236899","48"
"236900","48"
"236901","50"
"236902","59"
"236903","58"
"236904","59"
"236905","59"
"236906","61"
"236907","61"
"236908","59"
"236909","59"
"236910","72"
"236911","58"
"236912","77"
"236913","44"
"236914","76"
"236915","60"
"236916","55"
"236917","62"
"236918","50"
"236919","53"
"236920","58"
"236921","55"
"236922","59"
"236923","60"
"236924","63"
"236925","58"
"236926","62"
"236927","64"
"236928","60"
"236929","66"
"236930","72"
"236931","50"
"236932","53"
"236933","68"
"236934","53"
"236935","66"
"236936","43"
"236937","69"
"236938","47"
"236939","51"
"236940","65"
"236941","57"
"236942","58"
"236943","63"
"236944","54"
"236945","65"
"236946","54"
"236947","46"
"236948","57"
"236949","45"
"236950","61"
"236951","54"
"236952","58"
"236953","69"
"236954","64"
"236955","54"
"236956","50"
"236957","60"
"236958","51"
"236959","64"
"236960","57"
"236961","53"
"236962","54"
"236963","48"
"236964","66"
"236965","55"
"236966","66"
"236967","56"
"236968","68"
"236969","67"
"236970","56"
"236971","63"
"236972","81"
"236973","67"
"236974","58"
"236975","70"
"236976","69"
"236977","64"
"236978","61"
"236979","65"
"236980","56"
"236981","55"
"236982","49"
"236983","63"
"236984","58"
"236985","59"
"236986","69"
"236987","59"
"236988","85"
"236989","56"
"236990","58"
"236991","43"
"236992","66"
"236993","71"
"236994","55"
"236995","60"
"236996","68"
"236997","56"
"236998","63"
"236999","53"
"237000","55"
"237001","61"
"237002","83"
"237003","65"
"237004","62"
"237005","51"
"237006","71"
"237007","71"
"237008","55"
"237009","59"
"237010","71"
"237011","55"
"237012","66"
"237013","62"
"237014","51"
"237015","59"
"237016","48"
"237017","62"
"237018","63"
"237019","78"
"237020","58"
"237021","64"
"237022","60"
"237023","73"
"237024","68"
"237025","59"
"237026","65"
"237027","56"
"237028","70"
"237029","64"
"237030","65"
"237031","69"
"237032","54"
"237033","54"
"237034","70"
"237035","57"
"237036","61"
"237037","68"
"237038","54"
"237039","70"
"237040","64"
"237041","53"
"237042","66"
"237043","58"
"237044","51"
"237045","71"
"237046","55"
"237047","48"
"237048","62"
"237049","66"
"237050","54"
"237051","56"
"237052","66"
"237053","52"
"237054","57"
"237055","62"
"237056","68"
"237057","61"
"237058","63"
"237059","54"
"237060","62"
"237061","72"
"237062","64"
"237063","56"
"237064","51"
"237065","52"
"237066","62"
"237067","58"
"237068","56"
"237069","47"
"237070","45"
"237071","51"
"237072","58"
"237073","61"
"237074","62"
"237075","74"
"237076","58"
"237077","81"
"237078","58"
"237079","69"
"237080","67"
"237081","44"
"237082","57"
"237083","74"
"237084","55"
"237085","69"
"237086","63"
"237087","55"
"237088","53"
"237089","63"
"237090","65"
"237091","52"
"237092","69"
"237093","64"
"237094","54"
"237095","72"
"237096","61"
"237097","54"
"237098","56"
"237099","52"
"237100","81"
"237101","57"
"237102","53"
"237103","56"
"237104","62"
"237105","51"
"237106","77"
"237107","52"
"237108","53"
"237109","68"
"237110","67"
"237111","60"
"237112","59"
"237113","54"
"237114","60"
"237115","59"
"237116","63"
"237117","52"
"237118","52"
"237119","71"
"237120","68"
"237121","60"
"237122","70"
"237123","53"
"237124","66"
"237125","61"
"237126","69"
"237127","66"
"237128","60"
"237129","61"
"237130","64"
"237131","68"
"237132","62"
"237133","50"
"237134","47"
"237135","60"
"237136","55"
"237137","39"
"237138","60"
"237139","67"
"237140","65"
"237141","59"
"237142","58"
"237143","56"
"237144","60"
"237145","54"
"237146","59"
"237147","68"
"237148","50"
"237149","66"
"237150","61"
"237151","56"
"237152","67"
"237153","42"
"237154","40"
"237155","55"
"237156","63"
"237157","57"
"237158","60"
"237159","60"
"237160","59"
"237161","63"
"237162","56"
"237163","59"
"237164","51"
"237165","61"
"237166","56"
"237167","75"
"237168","61"
"237169","46"
"237170","68"
"237171","61"
"237172","49"
"237173","57"
"237174","50"
"237175","67"
"237176","64"
"237177","48"
"237178","62"
"237179","59"
"237180","59"
"237181","64"
"237182","61"
"237183","63"
"237184","60"
"237185","66"
"237186","58"
"237187","57"
"237188","65"
"237189","58"
"237190","66"
"237191","58"
"237192","63"
"237193","54"
"237194","71"
"237195","55"
"237196","66"
"237197","57"
"237198","58"
"237199","76"
"237200","61"
"237201","63"
"237202","66"
"237203","64"
"237204","67"
"237205","66"
"237206","57"
"237207","68"
"237208","60"
"237209","55"
"237210","52"
"237211","61"
"237212","83"
"237213","54"
"237214","58"
"237215","61"
"237216","66"
"237217","69"
"237218","54"
"237219","63"
"237220","50"
"237221","67"
"237222","57"
"237223","57"
"237224","64"
"237225","66"
"237226","58"
"237227","56"
"237228","61"
"237229","60"
"237230","52"
"237231","56"
"237232","58"
"237233","64"
"237234","66"
"237235","57"
"237236","59"
"237237","70"
"237238","66"
"237239","58"
"237240","61"
"237241","56"
"237242","60"
"237243","56"
"237244","73"
"237245","63"
"237246","56"
"237247","56"
"237248","86"
"237249","54"
"237250","50"
"237251","65"
"237252","60"
"237253","58"
"237254","52"
"237255","53"
"237256","70"
"237257","53"
"237258","73"
"237259","64"
"237260","49"
"237261","51"
"237262","67"
"237263","45"
"237264","49"
"237265","63"
"237266","48"
"237267","50"
"237268","47"
"237269","63"
"237270","65"
"237271","45"
"237272","63"
"237273","56"
"237274","49"
"237275","55"
"237276","58"
"237277","58"
"237278","63"
"237279","68"
"237280","61"
"237281","64"
"237282","58"
"237283","57"
"237284","66"
"237285","56"
"237286","52"
"237287","49"
"237288","65"
"237289","55"
"237290","54"
"237291","58"
"237292","67"
"237293","63"
"237294","63"
"237295","62"
"237296","56"
"237297","77"
"237298","61"
"237299","64"
"237300","42"
"237301","58"
"237302","44"
"237303","57"
"237304","49"
"237305","63"
"237306","63"
"237307","53"
"237308","50"
"237309","66"
"237310","61"
"237311","47"
"237312","61"
"237313","62"
"237314","68"
"237315","74"
"237316","61"
"237317","69"
"237318","82"
"237319","76"
"237320","72"
"237321","56"
"237322","65"
"237323","71"
"237324","41"
"237325","52"
"237326","64"
"237327","70"
"237328","73"
"237329","63"
"237330","65"
"237331","54"
"237332","59"
"237333","63"
"237334","59"
"237335","50"
"237336","51"
"237337","62"
"237338","67"
"237339","46"
"237340","67"
"237341","49"
"237342","58"
"237343","68"
"237344","44"
"237345","54"
"237346","59"
"237347","46"
"237348","63"
"237349","68"
"237350","56"
"237351","71"
"237352","52"
"237353","68"
"237354","59"
"237355","53"
"237356","64"
"237357","49"
"237358","68"
"237359","62"
"237360","59"
"237361","43"
"237362","42"
"237363","58"
"237364","60"
"237365","58"
"237366","50"
"237367","56"
"237368","58"
"237369","61"
"237370","65"
"237371","59"
"237372","64"
"237373","60"
"237374","66"
"237375","65"
"237376","71"
"237377","53"
"237378","92"
"237379","55"
"237380","68"
"237381","56"
"237382","62"
"237383","58"
"237384","65"
"237385","60"
"237386","58"
"237387","59"
"237388","63"
"237389","55"
"237390","59"
"237391","66"
"237392","66"
"237393","62"
"237394","50"
"237395","71"
"237396","65"
"237397","53"
"237398","58"
"237399","61"
"237400","59"
"237401","59"
"237402","63"
"237403","49"
"237404","45"
"237405","59"
"237406","51"
"237407","54"
"237408","51"
"237409","55"
"237410","58"
"237411","61"
"237412","65"
"237413","67"
"237414","49"
"237415","47"
"237416","58"
"237417","49"
"237418","50"
"237419","53"
"237420","67"
"237421","72"
"237422","64"
"237423","57"
"237424","55"
"237425","55"
"237426","66"
"237427","73"
"237428","51"
"237429","60"
"237430","62"
"237431","50"
"237432","67"
"237433","69"
"237434","57"
"237435","55"
"237436","53"
"237437","76"
"237438","51"
"237439","47"
"237440","76"
"237441","71"
"237442","67"
"237443","66"
"237444","48"
"237445","55"
"237446","61"
"237447","60"
"237448","61"
"237449","70"
"237450","43"
"237451","56"
"237452","53"
"237453","46"
"237454","61"
"237455","54"
"237456","65"
"237457","69"
"237458","56"
"237459","66"
"237460","64"
"237461","72"
"237462","62"
"237463","62"
"237464","69"
"237465","53"
"237466","53"
"237467","66"
"237468","64"
"237469","74"
"237470","69"
"237471","64"
"237472","61"
"237473","47"
"237474","70"
"237475","59"
"237476","52"
"237477","52"
"237478","64"
"237479","83"
"237480","52"
"237481","58"
"237482","68"
"237483","56"
"237484","70"
"237485","54"
"237486","61"
"237487","60"
"237488","56"
"237489","73"
"237490","58"
"237491","56"
"237492","64"
"237493","68"
"237494","66"
"237495","66"
"237496","76"
"237497","58"
"237498","55"
"237499","67"
"237500","45"
"237501","48"
"237502","49"
"237503","60"
"237504","55"
"237505","80"
"237506","52"
"237507","48"
"237508","59"
"237509","48"
"237510","66"
"237511","73"
"237512","72"
"237513","72"
"237514","63"
"237515","63"
"237516","50"
"237517","59"
"237518","62"
"237519","48"
"237520","53"
"237521","52"
"237522","60"
"237523","75"
"237524","55"
"237525","46"
"237526","47"
"237527","49"
"237528","62"
"237529","64"
"237530","59"
"237531","67"
"237532","66"
"237533","64"
"237534","61"
"237535","52"
"237536","61"
"237537","57"
"237538","68"
"237539","52"
"237540","62"
"237541","55"
"237542","61"
"237543","56"
"237544","68"
"237545","68"
"237546","53"
"237547","50"
"237548","63"
"237549","58"
"237550","55"
"237551","62"
"237552","72"
"237553","63"
"237554","78"
"237555","60"
"237556","56"
"237557","60"
"237558","53"
"237559","55"
"237560","61"
"237561","58"
"237562","58"
"237563","55"
"237564","74"
"237565","56"
"237566","60"
"237567","59"
"237568","56"
"237569","62"
"237570","54"
"237571","63"
"237572","57"
"237573","67"
"237574","59"
"237575","56"
"237576","54"
"237577","65"
"237578","61"
"237579","56"
"237580","54"
"237581","60"
"237582","72"
"237583","55"
"237584","49"
"237585","55"
"237586","56"
"237587","70"
"237588","56"
"237589","63"
"237590","56"
"237591","61"
"237592","62"
"237593","68"
"237594","59"
"237595","64"
"237596","72"
"237597","68"
"237598","47"
"237599","55"
"237600","74"
"237601","64"
"237602","56"
"237603","62"
"237604","65"
"237605","70"
"237606","73"
"237607","46"
"237608","58"
"237609","58"
"237610","58"
"237611","60"
"237612","64"
"237613","64"
"237614","65"
"237615","57"
"237616","60"
"237617","61"
"237618","57"
"237619","59"
"237620","56"
"237621","69"
"237622","60"
"237623","47"
"237624","58"
"237625","71"
"237626","64"
"237627","55"
"237628","59"
"237629","58"
"237630","45"
"237631","52"
"237632","53"
"237633","56"
"237634","50"
"237635","63"
"237636","60"
"237637","51"
"237638","56"
"237639","52"
"237640","60"
"237641","48"
"237642","48"
"237643","57"
"237644","49"
"237645","64"
"237646","61"
"237647","58"
"237648","67"
"237649","66"
"237650","49"
"237651","60"
"237652","54"
"237653","55"
"237654","60"
"237655","65"
"237656","56"
"237657","58"
"237658","64"
"237659","74"
"237660","57"
"237661","63"
"237662","49"
"237663","69"
"237664","58"
"237665","52"
"237666","54"
"237667","55"
"237668","66"
"237669","63"
"237670","56"
"237671","73"
"237672","60"
"237673","53"
"237674","65"
"237675","60"
"237676","56"
"237677","62"
"237678","50"
"237679","57"
"237680","65"
"237681","55"
"237682","58"
"237683","64"
"237684","65"
"237685","46"
"237686","55"
"237687","62"
"237688","62"
"237689","68"
"237690","74"
"237691","63"
"237692","55"
"237693","73"
"237694","57"
"237695","52"
"237696","57"
"237697","62"
"237698","78"
"237699","71"
"237700","57"
"237701","59"
"237702","58"
"237703","43"
"237704","62"
"237705","67"
"237706","65"
"237707","57"
"237708","69"
"237709","65"
"237710","61"
"237711","64"
"237712","66"
"237713","67"
"237714","53"
"237715","61"
"237716","62"
"237717","71"
"237718","76"
"237719","56"
"237720","49"
"237721","65"
"237722","67"
"237723","56"
"237724","60"
"237725","69"
"237726","60"
"237727","57"
"237728","65"
"237729","68"
"237730","62"
"237731","59"
"237732","58"
"237733","67"
"237734","52"
"237735","63"
"237736","51"
"237737","61"
"237738","61"
"237739","65"
"237740","61"
"237741","60"
"237742","66"
"237743","63"
"237744","56"
"237745","64"
"237746","69"
"237747","61"
"237748","63"
"237749","52"
"237750","72"
"237751","57"
"237752","64"
"237753","64"
"237754","45"
"237755","54"
"237756","72"
"237757","63"
"237758","70"
"237759","71"
"237760","51"
"237761","66"
"237762","61"
"237763","51"
"237764","50"
"237765","65"
"237766","54"
"237767","52"
"237768","60"
"237769","59"
"237770","73"
"237771","65"
"237772","59"
"237773","61"
"237774","53"
"237775","58"
"237776","63"
"237777","44"
"237778","68"
"237779","58"
"237780","50"
"237781","57"
"237782","54"
"237783","68"
"237784","57"
"237785","57"
"237786","53"
"237787","54"
"237788","64"
"237789","50"
"237790","60"
"237791","48"
"237792","49"
"237793","56"
"237794","71"
"237795","62"
"237796","69"
"237797","50"
"237798","53"
"237799","75"
"237800","52"
"237801","67"
"237802","61"
"237803","59"
"237804","57"
"237805","49"
"237806","58"
"237807","59"
"237808","59"
"237809","72"
"237810","62"
"237811","66"
"237812","54"
"237813","57"
"237814","49"
"237815","62"
"237816","64"
"237817","54"
"237818","70"
"237819","62"
"237820","68"
"237821","57"
"237822","76"
"237823","52"
"237824","59"
"237825","60"
"237826","61"
"237827","67"
"237828","64"
"237829","61"
"237830","67"
"237831","54"
"237832","49"
"237833","54"
"237834","63"
"237835","64"
"237836","36"
"237837","61"
"237838","60"
"237839","58"
"237840","38"
"237841","70"
"237842","56"
"237843","58"
"237844","66"
"237845","65"
"237846","68"
"237847","54"
"237848","71"
"237849","65"
"237850","55"
"237851","54"
"237852","72"
"237853","69"
"237854","56"
"237855","68"
"237856","57"
"237857","57"
"237858","44"
"237859","70"
"237860","58"
"237861","58"
"237862","55"
"237863","65"
"237864","58"
"237865","67"
"237866","52"
"237867","64"
"237868","66"
"237869","52"
"237870","64"
"237871","60"
"237872","69"
"237873","62"
"237874","51"
"237875","65"
"237876","64"
"237877","52"
"237878","73"
"237879","65"
"237880","63"
"237881","52"
"237882","59"
"237883","61"
"237884","60"
"237885","69"
"237886","46"
"237887","70"
"237888","70"
"237889","53"
"237890","56"
"237891","47"
"237892","56"
"237893","57"
"237894","65"
"237895","55"
"237896","57"
"237897","66"
"237898","50"
"237899","58"
"237900","67"
"237901","67"
"237902","71"
"237903","62"
"237904","47"
"237905","76"
"237906","50"
"237907","59"
"237908","59"
"237909","49"
"237910","70"
"237911","64"
"237912","65"
"237913","57"
"237914","58"
"237915","64"
"237916","56"
"237917","55"
"237918","66"
"237919","69"
"237920","53"
"237921","59"
"237922","46"
"237923","63"
"237924","53"
"237925","64"
"237926","58"
"237927","69"
"237928","55"
"237929","59"
"237930","43"
"237931","58"
"237932","63"
"237933","65"
"237934","64"
"237935","67"
"237936","57"
"237937","73"
"237938","59"
"237939","68"
"237940","73"
"237941","67"
"237942","61"
"237943","63"
"237944","59"
"237945","61"
"237946","59"
"237947","59"
"237948","73"
"237949","55"
"237950","61"
"237951","64"
"237952","58"
"237953","49"
"237954","52"
"237955","56"
"237956","62"
"237957","63"
"237958","67"
"237959","65"
"237960","62"
"237961","55"
"237962","48"
"237963","68"
"237964","73"
"237965","72"
"237966","50"
"237967","52"
"237968","63"
"237969","73"
"237970","61"
"237971","67"
"237972","63"
"237973","57"
"237974","60"
"237975","50"
"237976","64"
"237977","60"
"237978","52"
"237979","52"
"237980","57"
"237981","58"
"237982","57"
"237983","63"
"237984","64"
"237985","74"
"237986","64"
"237987","53"
"237988","62"
"237989","60"
"237990","64"
"237991","68"
"237992","64"
"237993","56"
"237994","70"
"237995","55"
"237996","61"
"237997","50"
"237998","55"
"237999","71"
"238000","60"
"238001","66"
"238002","48"
"238003","62"
"238004","69"
"238005","63"
"238006","62"
"238007","67"
"238008","55"
"238009","51"
"238010","58"
"238011","67"
"238012","57"
"238013","58"
"238014","59"
"238015","62"
"238016","60"
"238017","77"
"238018","55"
"238019","50"
"238020","62"
"238021","53"
"238022","65"
"238023","59"
"238024","52"
"238025","61"
"238026","45"
"238027","73"
"238028","53"
"238029","68"
"238030","66"
"238031","55"
"238032","45"
"238033","54"
"238034","62"
"238035","69"
"238036","68"
"238037","50"
"238038","61"
"238039","60"
"238040","56"
"238041","56"
"238042","51"
"238043","72"
"238044","60"
"238045","63"
"238046","63"
"238047","56"
"238048","59"
"238049","58"
"238050","59"
"238051","59"
"238052","62"
"238053","56"
"238054","72"
"238055","53"
"238056","68"
"238057","65"
"238058","54"
"238059","80"
"238060","72"
"238061","74"
"238062","56"
"238063","60"
"238064","66"
"238065","63"
"238066","58"
"238067","72"
"238068","67"
"238069","67"
"238070","61"
"238071","74"
"238072","45"
"238073","71"
"238074","50"
"238075","75"
"238076","45"
"238077","63"
"238078","65"
"238079","69"
"238080","64"
"238081","62"
"238082","60"
"238083","50"
"238084","62"
"238085","71"
"238086","69"
"238087","59"
"238088","73"
"238089","63"
"238090","55"
"238091","54"
"238092","55"
"238093","46"
"238094","73"
"238095","74"
"238096","58"
"238097","57"
"238098","46"
"238099","71"
"238100","64"
"238101","66"
"238102","55"
"238103","69"
"238104","69"
"238105","48"
"238106","63"
"238107","68"
"238108","63"
"238109","59"
"238110","54"
"238111","61"
"238112","61"
"238113","49"
"238114","56"
"238115","62"
"238116","80"
"238117","53"
"238118","56"
"238119","67"
"238120","53"
"238121","44"
"238122","58"
"238123","65"
"238124","53"
"238125","61"
"238126","56"
"238127","66"
"238128","55"
"238129","58"
"238130","70"
"238131","52"
"238132","75"
"238133","49"
"238134","63"
"238135","56"
"238136","62"
"238137","59"
"238138","67"
"238139","51"
"238140","70"
"238141","65"
"238142","67"
"238143","72"
"238144","61"
"238145","61"
"238146","48"
"238147","60"
"238148","48"
"238149","62"
"238150","58"
"238151","47"
"238152","74"
"238153","53"
"238154","58"
"238155","61"
"238156","60"
"238157","54"
"238158","72"
"238159","51"
"238160","50"
"238161","57"
"238162","64"
"238163","48"
"238164","67"
"238165","58"
"238166","57"
"238167","42"
"238168","73"
"238169","60"
"238170","55"
"238171","77"
"238172","67"
"238173","46"
"238174","67"
"238175","68"
"238176","50"
"238177","55"
"238178","54"
"238179","69"
"238180","58"
"238181","57"
"238182","59"
"238183","72"
"238184","69"
"238185","55"
"238186","59"
"238187","51"
"238188","50"
"238189","68"
"238190","51"
"238191","68"
"238192","53"
"238193","66"
"238194","60"
"238195","56"
"238196","56"
"238197","58"
"238198","60"
"238199","62"
"238200","62"
"238201","56"
"238202","42"
"238203","52"
"238204","52"
"238205","51"
"238206","58"
"238207","47"
"238208","66"
"238209","61"
"238210","60"
"238211","58"
"238212","67"
"238213","60"
"238214","68"
"238215","88"
"238216","66"
"238217","61"
"238218","51"
"238219","54"
"238220","72"
"238221","51"
"238222","64"
"238223","55"
"238224","44"
"238225","46"
"238226","43"
"238227","46"
"238228","71"
"238229","67"
"238230","44"
"238231","60"
"238232","61"
"238233","43"
"238234","61"
"238235","50"
"238236","71"
"238237","66"
"238238","59"
"238239","59"
"238240","61"
"238241","65"
"238242","58"
"238243","57"
"238244","74"
"238245","63"
"238246","57"
"238247","73"
"238248","60"
"238249","56"
"238250","67"
"238251","67"
"238252","61"
"238253","71"
"238254","71"
"238255","58"
"238256","70"
"238257","54"
"238258","49"
"238259","59"
"238260","60"
"238261","64"
"238262","65"
"238263","62"
"238264","62"
"238265","51"
"238266","55"
"238267","55"
"238268","58"
"238269","60"
"238270","57"
"238271","56"
"238272","64"
"238273","54"
"238274","57"
"238275","57"
"238276","61"
"238277","54"
"238278","54"
"238279","66"
"238280","48"
"238281","59"
"238282","60"
"238283","52"
"238284","70"
"238285","53"
"238286","67"
"238287","46"
"238288","60"
"238289","69"
"238290","60"
"238291","60"
"238292","69"
"238293","71"
"238294","54"
"238295","57"
"238296","58"
"238297","47"
"238298","58"
"238299","56"
"238300","62"
"238301","64"
"238302","67"
"238303","37"
"238304","66"
"238305","73"
"238306","57"
"238307","58"
"238308","60"
"238309","62"
"238310","65"
"238311","55"
"238312","56"
"238313","54"
"238314","51"
"238315","59"
"238316","52"
"238317","50"
"238318","56"
"238319","64"
"238320","73"
"238321","60"
"238322","78"
"238323","77"
"238324","65"
"238325","50"
"238326","58"
"238327","62"
"238328","74"
"238329","63"
"238330","74"
"238331","60"
"238332","64"
"238333","47"
"238334","51"
"238335","61"
"238336","69"
"238337","56"
"238338","66"
"238339","56"
"238340","68"
"238341","69"
"238342","55"
"238343","54"
"238344","58"
"238345","60"
"238346","61"
"238347","57"
"238348","62"
"238349","39"
"238350","68"
"238351","45"
"238352","63"
"238353","60"
"238354","70"
"238355","70"
"238356","53"
"238357","60"
"238358","50"
"238359","64"
"238360","50"
"238361","62"
"238362","66"
"238363","55"
"238364","56"
"238365","47"
"238366","59"
"238367","56"
"238368","57"
"238369","59"
"238370","61"
"238371","79"
"238372","72"
"238373","53"
"238374","51"
"238375","56"
"238376","50"
"238377","67"
"238378","49"
"238379","64"
"238380","52"
"238381","73"
"238382","64"
"238383","61"
"238384","54"
"238385","69"
"238386","62"
"238387","76"
"238388","54"
"238389","62"
"238390","74"
"238391","61"
"238392","53"
"238393","62"
